sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,adj_interval_length,adj_max_length,adj_min_length,air_watts,amps,anti_tip_device,attachment_type,bag_electrostatic,bag_fill_style,bag_filter_inc,bag_filter_qty,bag_filtration,bag_layers,bag_type,brand,brush_adjustable,brush_diameter,brush_material,brush_qty,brush_removable,brush_shapes,brush_side_qty,brush_side_size,brush_size,brush_total_qty,bumper_depth,bumper_fit,bumper_size,bumper_width,capacitors,capacity_gal,cfm,charge_time,clean_path_width,color,combo_floor_switch,connection_type,cordless_battery,cordless_runtime,cord_auto_rewind,cord_hook_adjust,cord_management,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decibels,description,description_specs,diameter,dirt_capacity,discontinued,drive_train,edge_clean,electric,exhaust_cyclonic,exhaust_opening,filter_efficiency,filter_microns,filter_type,filter_washable,filtration_method,fit,flexible,gallery,gearbox,gift_message_available,gtin12_upc,handheld,handle_adjust,handle_carry,handle_ergonomic,handle_folds,handle_swivel,hanger_max_length,hanger_washable,has_options,headlight,height_settings,height_settings_auto,hose_air_relief_valve,hose_crushproof,hose_length_feet,hose_power_switch,hose_type,image,image_label,inc_p_bags,inc_p_carpet_tool,inc_p_crevice_tool,inc_p_dusting_brush,inc_p_extractor_wand,inc_p_floor_tool,inc_p_hose,inc_p_hygiene_cap,inc_p_micro_filter,inc_p_micro_strip,inc_p_misc,inc_p_motor_filter,inc_p_upholstery_tool,inc_p_wand,indicator_bag_full,indicator_brush_obstruction,indicator_dirt_sensor,indicator_filter_replace,indicator_motor_status,indicator_on_off_light,indicator_roller_replace,inlet_auto_on,inlet_connection,inlet_door_style,inlet_lights,inlet_use_trim,maintenance,main_motor_rpm,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,motor_air_discharge,motor_bearing,motor_brush,motor_cobr_material,motor_duty_cycle,motor_electric_conn,motor_fabr_material,motor_fan_diameter,motor_fan_style,motor_fashcoat,motor_frequency,motor_hp,motor_ins_class,motor_name,motor_qty,motor_speeds,motor_stages,motor_temp_high,motor_temp_low,motor_therm_protect,motor_type,motor_watts,movement_power,msrp,msrp_display_actual_price_type,msrp_enabled,muffler_hookup,muffler_shape,name,name_alternative,neck_movement,news_from_date,news_to_date,noise_level,operating_radius_feet,options_container,org_etl_listed,org_gl_approved,org_leed_certified,org_ul_recognized,pad_driver_incl,page_layout,part_model_number,part_store_number,pdf_manuals,pdf_spec_sheet,powerhead_removable,power_control_variable,power_cord_detachable,power_cord_length_feet,power_reset_btn,power_safety_shutoff,power_settings,power_settings_auto,price,product_applications,product_bumper_included,product_family_series,product_finish,product_height_inches,product_length_inches,product_material,product_tool_storage,product_video_youtube_link,product_warranty,product_width_inches,psi,pvc_degree,pvc_style,pvc_type,qty_in_pack,receptacle_type,recovery_capacity,replacement_part,required_options,roller_material,roller_motor,roller_motor_controls,roller_rpm,safety_guard,scraped,sealed_system,short_description,small_image,small_image_label,solution_capacity,special_from_date,special_order,special_price,special_to_date,square_ft,squeegee_width,status,switch_loc,system_type,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,utility_valve,visibility,visual_interface_type,voltage,wand_included,waterlift,weight,wet_dry,wet_dry_drain_required,wheels,wheels_swivel,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
VC:0056,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Miele,,,,,,,,,,,,,,,,1.19,0.000,,0.00,Red,,,,,Yes,No,,,,"2016-04-27 13:47:02",,,,,0.00,test,,,,No,,,,,,,,Cartridge,No,"HEPA/HA 50",,,,,0,,,Yes,,Yes,,,,,0,No,0,Yes,,,,,,,,,"Turbo Comfort Turbobrush","Standard Crevice Tool,Extended Flexible Crevice Tool","Standard Dusting Brush,Universal Dusting Brush",,,,,,,"Combination Floor Tool",,"Standard Upholstery tool","Telescopic Stainless Steel Wand",Yes,Yes,No,No,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Vortex,0,,0,,,,,,,,"Use config","Use config",,,"Compact C2 HomeCare Canister",,,,,,33.00,"Product Info Column",,No,No,No,,,HomeCare,41DCE033USA,http://www.mieleusa.com/MieleMedia/docs/products/OpIn/manuals_pdf/Vacuums/Compact_C2.pdf,,Yes,Yes,No,0.00,,Yes,6,Yes,0.0000,,Yes,"Compact C2",,0.00,0.00,,Yes,,"7 Year Motor &amp; Casing, 1 Year All Other Components",0.00,,,,,0,,,,0,,Yes,Yes,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:02",compact-c2-homecare-canister,compact-c2-homecare-canister.html,No,4,None,0,,0.000,0.0000,No,,,Yes,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0057,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Miele,,,,,,,,,,,,,,,,1.19,0.000,,0.00,Yellow,,,,,Yes,No,,,,"2016-04-27 13:47:02",,,,,0.00,test,,,,No,,,,,,,,Cartridge,No,"HEPA/HA 50",,,,,0,4002515586037,,Yes,,Yes,,,,,0,No,0,Yes,,,,,,,,,"Turbo Comfort Turbobrush","Standard Crevice Tool","Standard Dusting Brush",,,,,,,"Combination Floor Tool",,"Standard Upholstery tool","Telescopic Stainless Steel wand",Yes,Yes,No,No,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Vortex,0,,0,,,,,,,,"Use config","Use config",,,"Complete C2 Limited Edition Canister",,,,,,33.00,"Product Info Column",,No,No,No,,,"Limited Edition",41FAE030CDN,http://www.mieleusa.com/MieleMedia/docs/products/OpIn/manuals_pdf/Vacuums/Complete_C3_%20Alize_Calima_Cat_Dog_HomeCare_Kona_Marin.pdf,,Yes,Yes,No,0.00,,Yes,6,Yes,399.0000,,Yes,"Complete C2",,0.00,0.00,,Yes,,"7 Year Motor &amp; Casing, 1 Year All Other Components",0.00,,,,,0,,,,0,,Yes,Yes,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:02",complete-c2-limited-edition-canister,complete-c2-limited-edition-canister.html,No,4,None,0,,0.000,0.0000,No,,,Yes,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0058,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Air Bagless Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SH40070,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",windtunnel-air-bagless-canister,windtunnel-air-bagless-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0059,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Air Hard Floor Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SH40072,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",air-hard-floor-canister,air-hard-floor-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0060,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Refurb Wt Air Bagless Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SH40070RM,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",refurb-wt-air-bagless-canister,refurb-wt-air-bagless-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0061,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Commercial Portapower Lightweight Cleaner",,,,,,0.00,"Product Info Column",,No,No,No,,,C2094---,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",commercial-portapower-lightweight-cleaner,commercial-portapower-lightweight-cleaner.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0062,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"PortaPOWER Lightweight Vacuum Cleaner",,,,,,0.00,"Product Info Column",,No,No,No,,,CH30000,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",portapower-lightweight-vacuum-cleaner,portapower-lightweight-vacuum-cleaner.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0063,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"HushTone Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,CH32008,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",hushtone-canister,hushtone-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0064,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Vision Pet Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40000,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",vision-pet-canister,vision-pet-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0065,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"EZ Lite Bagless Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40010,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",ez-lite-bagless-canister,ez-lite-bagless-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0066,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:03",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Breeze Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,M082500,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:03",breeze-canister,breeze-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0067,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Breeze Canister with Power Nozzle",,,,,,0.00,"Product Info Column",,No,No,No,,,M082550,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",breeze-canister-with-power-nozzle,breeze-canister-with-power-nozzle.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0068,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Jaguar Compact Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,M082505,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",jaguar-compact-canister,jaguar-compact-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0069,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Breeze Canister with Power Nozzle",,,,,,0.00,"Product Info Column",,No,No,No,,,M082580,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",breeze-canister-with-power-nozzle,breeze-canister-with-power-nozzle-450.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0070,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Breeze Canister with Power Nozzle",,,,,,0.00,"Product Info Column",,No,No,No,,,M082581,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",breeze-canister-with-power-nozzle,breeze-canister-with-power-nozzle-451.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0071,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Featherlite Cyclonic Bagless Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40100,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",featherlite-cyclonic-bagless-canister,featherlite-cyclonic-bagless-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0072,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"DASH Multi Carpet & Hard Floor Cyclonic Canister with SWIPES",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40050B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",dash-multi-carpet-hard-floor-cyclonic-canister-with-swipes,dash-multi-carpet-hard-floor-cyclonic-canister-with-swipes.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0073,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"DASH Multi Power Carpet & Hard Floor Canister with SWIPES",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40055B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",dash-multi-power-carpet-hard-floor-canister-with-swipes,dash-multi-power-carpet-hard-floor-canister-with-swipes.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0074,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"DASH Multi Carpet & Hard Floor Cyclonic Canister Vacuum",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40050,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",dash-multi-carpet-hard-floor-cyclonic-canister-vacuum,dash-multi-carpet-hard-floor-cyclonic-canister-vacuum.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0075,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:04",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Dash Multi-Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,SD40060,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:04",dash-multi-canister,dash-multi-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VC:0076,,"Canister Vacuum",simple,,,base,,,,0.000,0.00,,,,,,,,,,"Dirt Devil",,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 13:47:05",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Vision Canister",,,,,,0.00,"Product Info Column",,No,No,No,,,M082700,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 13:47:05",vision-canister,vision-canister.html,No,4,None,0,,0.000,0.0000,No,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
